Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
EVTDESC600196;\n\nThings_seem_tense_in_the_other_side_of_the_Uruguay_River_as_Brazil_has_been_fighting_against_revolutionaries_in_the_Rio_Grande_do_Sul_Province_for_what_feels_like_a_decade_now._Those_revolutionaries_have_long_been_aided_by_the_Uruguyan_president_Fructuoso_Rivera_and_that_fact_has_hardly_gone_past_Brazil_unnoticed._Rivera_has_recently_came_to_Buenos_Aires,_fearing_that_Brazil_will_soon_dispatch_a_punitive_expedition_against_him_to_install_Oribe_as_president_and_end_any_support_to_the_Rio-grandense_cause._While_we_would_rather_let_a_caudillo_like_him_suffer_for_the_consequences_of_his_actions,_not_only_Rivera's_ideology_is_somewhat_allignes_to_ours_but_Oribe_has_lots_of_connections_to_the_Federal_Party,_which_could_cause_us_problems_in_the_future.;;;;;;;;;;;;;
EVTDESC600197;\n\nThe_Unitarians_in_Buenos_Aires—despite_their_usual_distaste_for_caudillos—have_agreed_to_help_us_in_the_event_of_a_future_Brazilian_invasion._While_their_help_will_be_useful,_we_are_also_looking_into_getting_help_from_revolutionaries_such_as_a_certain_Giuseppe_Garibaldi—currently_residing_in_Montevideo_with_his_wife,_after_losing_faith_in_the_Farroupilha_cause...;;;;;;;;;;;;;
EVTDESC600198;\n\nThe_Unitarians_in_Buenos_Aires—showing_their_usual_distaste_for_caudillos—have_refused_to_help_us_in_the_event_of_a_future_Brazilian_invasion,_saying_that_this_a_grave_that_Rivera_dug_himself._While_we_can't_deny_that_our_support_to_the_Farrapos_put_us_in_this_situation,_we_would_be_lying_if_we_said_we_weren't_expecting_their_backing_on_this_matter._Not_all_is_lost,_however,_with_the_exiled_Italian_Redshirts_offering_their_support_under_their_leader_Giuseppe_Garibaldi.;;;;;;;;;;;;;
EVTDESC600199;\n\nManuel_Oribe—the_exiled_ex-president_of_Uruguay_currently_residing_in_Rio_de_Janeiro—hearing_of_our_plans_to_dispatch_a_punitive_expedition_to_Uruguay_came_to_us_with_a_proposal._Oribe_proposes_that_we_enjoy_his_support_in_our_campaign_against_Rivera_and_the_Farrapos,_but—in_return—he_desires_to_be_restored_as_President_of_Uruguay._We_can't_deny_that_such_an_offer_serves_us_perfectly,_as_using_the_restoration_of_Oribe_as_a_casus_belli,_not_only_would_we_have_legitimacy_to_wage_our_war_but_we_also_would_get_support_from_pretty_much_half_of_Uruguay_in_the_form_of_the_Blanco_Party_and_be_able_to_use_Oribe's_connections_to_the_Argentine_Federal_Party_in_our_favor_as_well.;;;;;;;;;;;;;
ENT_prov_gov_conservative;Republic of Entre Rios;;;;;;;;;;;;;
ENT_prov_gov_conservative_ADJ;Entrerriano;;;;;;;;;;;;;
EVTDESC600200;\n\nThe_situation_in_Mesopotamia_has_gotten_out_of_control._Last_month_the_Governor_of_Corrientes_was_deposed_by_the_Federalist_guerrillas_and_the_Governor_of_Entre_Rios_was_charged_with_retaking_Corrientes._Sadly,_the_governor's_campaign_was_short-lived,_since_as_soon_as_he_left,_the_Federalists_took_Entre_Rios_capital_and_soon_the_governor_would_be_defeat_in_battle,_having_to_flee_towards_Buenos_Aires._\n\nThe_Federalists_have_now_declared_the_Republic_of_Entre_Rios,_intent_on_resisting_Unitarian_rule_and_establishing_a_Federalist_government.;;;;;;;;;;;;;
EVTDESC600201;\n\nRecently_we_have_been_losing_our_grip_over_the_Interior._With_the_region_being_far_away_from_our_power_base_and_the_local_garrisons_being_weak_and_unruly,_slowly_our_trusted_governors_were_toppled_by_Federalist_caudillos._Now,_with_the_Federalists_emboldened_by_their_victories,_they_have_finally_organized_themselves_into_the_"Federal_League_of_the_Interior"_—_a_Federalist_confederation_of_the_provinces_in_the_Interior._With_our_hopes_of_the_situation_sorting_itself_dying_out,_it_is_about_time_we_take_action_against_this_Federalist_abomination_before_they_set_their_eyes_in_our_direction!;;;;;;;;;;;;;
EVTDESC600202;\n\nAfter_a_bloody_campaign_against_the_Colorado_Party_and_their_revolutionary_allies_in_the_Uruguayan_countryside_and_a_gruesome_siege_in_Montevideo,_we_finally_have_defeated_Rivera_and_his_lackeys._Now_we_sit_at_the_peace_table_having_to_decide_the_fate_of_Uruguay._\n\nWe_are_meant_to_restore_Oribe_as_president_and_have_him_as_our_faithful_ally_in_Uruguay,_but,_considering_we_hold_all_the_cards_in_this_situation,_it_may_be_wise_to_sort_out_some_border_disputes_as_well,_or_even_backstab_Oribe_and_restore_the_Province_of_Cisplatina.;;;;;;;;;;;;;
EVTDESC600203;\n\nPlatine_dominance_was_a_huge_incentive_to_our_invasion_of_Uruguay,_and_this_fact_wasn't_lost_on_the_Argentinians._Not_only_did_the_Unitarians_were_allied_to_the_Farroupilha_revolutionaries_as_well,_but_they_also_were_naturally_aligned_to_the_Colorado_Party's_ideals,_leading_for_them_join_their_fight_against_us._Now_that_we_decided_the_fate_of_Uruguay,_the_fragile_Unitarian_regime_also_waits_on_our_veredict._\n\nDuring_the_war_we_enjoyed_the_support_of_the_Federalist_Party,_which_expects_us_to_put_them_in_charge_of_Argentina_and,_while_we_would_be_more_than_happy_to_do_that,_we_also_could_guarantee_our_control_over_the_La_Plata_Basin_by_taking_over_Argentine_Mesopotamia,_as_a_payment_for_our_help,_of_course...;;;;;;;;;;;;;
EVTDESC600204;\n\nDespite_Brazil's_best_efforts,_we_managed_to—surprisingly—inflict_a_series_of_devastating_defeats_against_Brazil_and_Oribe._Now,_with_the_Brazilian_armies_defeated,_our_enemies_have_finally_agreed_to_accept_our_terms_for_peace._While_those_terms_are_yet_to_be_defined,_one_thing_we_want_for_certain_is_our_contested_territories_and,_beyond_that,_maybe_liberating_Rio_Grande_do_Sul_and_Santa_Catarina,_maybe_even_uniting_our_three_counties_into_the_Uruguayan_Federation...;;;;;;;;;;;;;
EVTDESC600205;\n\nDespite_Brazil's_best_efforts,_we_managed_to—surprisingly—inflict_a_series_of_devastating_defeats_against_Brazil_and_Oribe._Now,_with_the_Brazilian_armies_defeated,_our_enemies_have_finally_agreed_to_accept_our_terms_for_peace._While_those_terms_are_yet_to_be_defined,_one_thing_we_want_for_certain_is_our_contested_territories_and,_beyond_that,_maybe_liberating_Rio_Grande_do_Sul_and_Santa_Catarina,_maybe_even_turning_Rio_Grande_do_Sul_into_the_Province_of_San_Pedro,_keeping_Santa_Catarina_as_buffer...;;;;;;;;;;;;;
betray_rivera_title;Unitarian-Colorado Brotherhood;;;;;;;;;;;;;
betray_rivera_desc;§RGain 2.5 infamy§! With the war against Brazil, a certain sense of brotherhood was created between the Unitarian Party and the Colorado Party. Despite both parties having their differences, after the war such differences seem small in comparison to their shared enemies. Not only that, but many Colorados ended up becoming more "Unitarian-minded" during the war. Maybe it would be a good idea to use our connections in the Colorado Party to put forward the union between Uruguay and Argentina. That would mean, of course, betraying Rivera and his republic, but that would be a small price to pay for Platinean Unity...;;;;;;;;;;;;;
EVTDESC600206;\n\nIn_what_started_as_a_limited_military_campaign_to_support_Chile_in_breaking_the_Peru-Bolivia_Confederation_slowly_transformed_into_a_successful_invasion_of_Bolivia_and_South_Peru._The_Army_of_the_North_has_completely_beaten_the_Santa_Cruz's_confederation,_occupying_key_cities_such_as_Charcas,_La_Paz_and_the_Confederation's_constituent_capital—Tacna._Despite_our_initial_plans_being_limiting_to_just_dissolving_the_Peru-Bolivian_Confederation,_maybe_we_could_push_for_reintegration_of_Bolivia_and_maybe_even_control_over_South_Peru,_with_some_diplomatic_insistence...;;;;;;;;;;;;;
EVTDESC600207;\n\nWith_the_Unitarians_unable_to_defeat_the_rebellions_across_the_Republic,_we_have_finally_seized_Buenos_Aires_and_assumed_control_of_the_government._Meeting_with_other_Federalists_in_the_country._The_Argentine_Republic_was_abolished_and_replaced_by_the_Federalist-led_Argentine_Confederation.;;;;;;;;;;;;;
federalists_pacified;Federalists Defeated;;;;;;;;;;;;;
EVTDESC600208;\n\nAfter_a_terrible_campaign_against_the_Federalists,_we_finally_have_put_an_end_to_any_hope_of_a_Federalist_come_back._Both_the_Interior_and_the_Mesopotamia—historical_Federalist_strongholds—are_now_firmly_under_our_rule._\n\nWith_the_Federalist_Threat_gone,_much_of_the_fearmonger_carried_out_by_hardliners_in_the_party_is_gone_and_we_can_finally_think_about_establishing_a_definitive_constitution_for_Argentina...;;;;;;;;;;;;;
kandahar_expedition_title;The Kandahar Expedition;;;;;;;;;;;;;
kandahar_expedition_desc;§RGain 4 infamy§! With our rule over Herat consolidated and Britain out of the way for now, we are finally ready to shift our attention towards our next objective: The Emirate of Kandahar. The rulers of Kandahar, while appearing subservient to the Peacock Throne, having recently supported us in sieging Herat in exchange for the border province of Farah and Sabzevar, enjoys far too much autonomy and free movement to be considered a proper subject of Iran. \nKandahar is not simply a dependency of Iran, but an integral part of our domain and it is time to establish this fact. Let us send a full expedition to Kandahar and demand the total submission of the Emir.;;;;;;;;;;;;;
EVTDESC600209;\n\nWhile_nominally_a_dependency_of_the_Qajar_Empire_to_the_west,_it_seems_such_empty_shows_of_submission_could_only_stave_off_the_Persians_for_so_long_as_our_de-facto_independence_from_the_Peacock_Throne_has_now_come_under_threat._We_have_received_news_of_an_emissary_from_Tehran_arriving_in_Kandahar_demanding_a_meeting_with_the_Emir._Knowing_it_would_be_an_urgent_matter,_we_arranged_an_audience_between_the_emissary_and_the_Emir._Sadly,_the_only_thing_the_emissary_brought_with_him_were_threats_of_war:_The_Shah_has_demanded_our_submission_to_Tehran_or_face_the_same_fate_as_the_recently_conquered_Emirate_of_Herat._While_such_a_show_of_arrogance_is_far_from_unexpected_from_the_Persians_and_honour_dictates_we_meet_this_grave_insult_on_the_field_of_battle,_perhaps_we_could_use_this_opportunity_by_offering_our_vassalage_to_the_Shah_in_exchange_for_full_control_over_the_Emirate_of_Herat,_as_was_once_discussed_briefly_during_the_siege_of_Herat.;;;;;;;;;;;;;
EVTDESC600210;\n\nOur_emissary_has_returned_from_Kandahar_with_interesting_news._The_Emir_of_Kandahar_has_presented_us_with_a_counteroffer—he_will_submit_entirely_to_us_so_long_as_we_grant_him_governorship_of_Herat,_as_was_briefly_discussed_during_the_recent_siege_of_the_city._\n\nWhile_usually_we_wouldn't_be_open_to_negotiating,_the_Emir_of_Kandahar_proven_a_loyal_ally._Granting_him_control_over_Herat_would_strengthen_a_local_ally_in_the_region_while_sparing_valuable_manpower_and_resources_that_could_be_better_spent_on_other_frontiers.;;;;;;;;;;;;;
EVTDESC600211;\n\nOur_emissary_hsa_returned_from_Kandahar_with_unsurprising_news._The_Emir_of_Kandahar_has_refused_to_submit_to_us._Such_an_act_of_defiance_hardly_suprises_us_coming_from_such_a_volatile_and_savage_region,_even_if_it_is_from_an_old_ally._We_have_no_choice_but_to_carry_on_with_the_expedition_to_Kandahar,_lest_the_World_know_our_words_carry_no_weight.;;;;;;;;;;;;;
EVTDESC600212;The_Khozeimeh_Emirs_of_the_Qa'inat_have_proven_effective_rulers_of_our_eastern_frontiers,_both_developing_the_harsh_but_valuable_land_and_fending_off_Afghan_and_Turkmen_raids._As_our_border_continues_to_push_east_into_Sistan_and_the_Fertile_lands_along_the_Helmand_river,_it_would_be_wise_to_grant_this_land_to_the_Emirs_of_the_Qa'inat_so_that_they_may_bring_similar_prosperity_to_the_region.;;;;;;;;;;;;;
EVTDESC600213;\n\nWith_our_relentless_push_east_into_Makran,_Herat,_and_Kandahar_complete,_we_have_reaffirmed_Qajar_control_over_the_traditional_Eastern_frontiers_of_Iran._While_our_ambitions_in_the_East_don't_end_here,_beyond_Kandahar_and_Makran_sit_the_imposing_Sulaiman_and_Sefid-kuh_Mountain_Ranges,_lands_which,_while_productive,_will_prove_difficult_to_fully_control._\n\nAs_the_dust_settles,_our_new_governors_slowly_settle_in_their_new_holdings._To_the_North,_we_see_to_the_integration_of_the_Pashtun_and_Hazara_of_Afghanistan_and_to_the_South,_we_strive_to_stake_a_claim_over_Kalat_and_Bela,_to_secure_our_dominion_over_Baluchistan.;;;;;;;;;;;;;
EVTDESC600214;\n\nOur_emissary_returned_from_Kandahar_with_welcome_news._The_Emir_of_Kandahar_has_accepted_our_demand_submission,_proving_his_loyalty_to_our_Shah._Considering_his_past_loyalty,_we_can_expect_him_to_not_give_us_nearly_as_much_trouble_as_the_Emir_of_Herat_did...;;;;;;;;;;;;;
is_iran;An Iranian Dynasty;;;;;;;;;;;;;
reaffirm_bahrain_claim_title;Reaffirm our Claims over Bahrain;;;;;;;;;;;;;
reaffirm_bahrain_claim_desc;§RGain 2.5 infamy§! Our claim over the Bahrain Archipelago has always been complicated. With its population being mostly of Shiite-Iranian origin, we have traditionally ruled the area in an indirect manner, through the al-Mazkur Sheikhs of Bushehr. While we still hold a traditional claim to these islands, they haven't been under direct Iranian control since the Zand Dynasty, with Manamah currently ruled by the Sunni Banu Utub dynasty of Nejddi origin who have refused to reconize any kind of rule from Tehran, going as far as getting protection from the British to keep themselves free from our dominion. \n\nWhile we previously managed to strike an agreement with the British for the reincorporation of Bahrain into our state, the vile Europeans went back on their word, refusing to return Bahrain to us. It is about time we reaffirm our claims to Bahrain, with no regard to what the British or any other foreign power thinks about it!;;;;;;;;;;;;;
revoke_knd_autonomy_title;Integrat Kandahar;;;;;;;;;;;;;
revoke_knd_autonomy_desc;Kandahar's autonomy has served us well. But, with the modernization of our state, it is about time we strip him of some of his rights to better control the region.;;;;;;;;;;;;;
seize_maymana_title;Restore Order to Maymana;;;;;;;;;;;;;
seize_maymana_desc;§RGain 1 infamy§! Less than 300km from Herat lies the city of Maymana, an important center of commerce in the region and our gateway to Turkestan. The city—mostly inhabited by Uzbeks these days—sits at the middle of the Chahar Vilayets, a region inhabited by 4 khanates, Sar-i Pul, Sheberghan, Andkhui and—the most powerful and influential of them all—Maymana. Despite that, the Chahar Vilayets as a whole were far from stable, with the 4 khanates finding themselves at war with each other from time to time, not to mention when foreign powers such as Herat and Kabul having long coveted the region and especially Maymana—reconizing its importance in the region and the potential to control the rest of the khanates through the city. Now that Herat is firmly annexed into our nation, it is about time we bring order to the Chahar Vilayets by invading Maymana, securing our borders in the region and assuring our oversight over the region and its remaining khans!;;;;;;;;;;;;;
end_turkmen_raids_title;Deal with the Turkmen Raids;;;;;;;;;;;;;
end_turkmen_raids_desc;The Turkmen and Uzbek Tribes have long been raiding our our northern territory, pillaging and taking some of our people captive to be sold as slaves. Many of these tribes act on the interests of the Khan of Khiva and the Emir of Bukhara, both of which profit greatly of the influx of slaves and riches captured by these raids. To deal with those troublesome tribals, we will have to first deal with Khiva and Bukhara—to leave the Turkmen and Uzbek tribes helpless against our advances and maybe even being able to end the trading of Iranian slaves in Khiva.;;;;;;;;;;;;; 
EVTDESC600215;\n\nOur_profiteering_from_the_Turkmen_and_Uzbek_raids_against_Northern_Iran_hasn't_gone_unnoticed_in_the_eyes_of_the_Shah._We_have_recieved_news_of_the_the_Iranians_have_decided_to_act_against_us_to_end_our_indirect_support_to_the_their_enemies_and_our_enslavement_of_their_people._We_are_left_no_option_if_not_to_show_the_Shah_we_can't_be_pushed_around.\n\n§RIf_we_lose_this_war,_Iran_will_force_us_to_end_slavery_and_take_control_over_Kyzyl-Su,_Zysyl-Arbat,_Merv_and_Üçajy!§!;;;;;;;;;;;;;
