Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
add_carlist_distributism_desc;Upon the advent of socialism, the Catholic Church felt compelled to make a response to the unrest the socialist movement created amongst the poor strata of society, as the Church historically held a highly conservative standpoint and felt that socialist and liberal political activism threatened to upend traditional moral and moral structures, as well as erode Catholic church authority, which had already been declining for some time. The Papal response therefore was to seek the advent of a 'third way' ideology, one that would come to be known as distributism. Characterized by clerical authority, land reform, agrarianism, and extensive preference to small business enterprise over corporations, the ideology would quickly gain traction as the primary economic policy of the Carlist movement. Passing this reform will therefore greatly strengthen resource output and education at the expense of heavy industrial efficiency, and the redistribution of land will undoubtedly come at great cost to the state.;;;;;;;;;;;;;
end_carlist_distributism_title;End Carlist Distributism;;;;;;;;;;;;;
end_carlist_distributism_desc;With the current Spanish government no longer supporting the ideology of distributism, it is now pertinent to end the policy and move towards a more modern economic system.;;;;;;;;;;;;;
constitution_of_juan_iii_title;The Constitution of $YEAR$;;;;;;;;;;;;;
constitution_of_juan_iii_desc;Since the succession of Carlos V to the throne of Spain, the issue of a Spanish constitution has been put on hold, due to the deeply traditionalist mindset of the Carlist support base, and fears that caving to liberal ideals would erode the authority of the church and of the Fueros system. With a more liberally-minded monarch in charge, perhaps a middle ground can be met, with the creation of a proper national legislature. The result is the Turnismo system, wherein the legislature is organized under a bicameral system between traditionalists and liberals, members of which are carefully selected before elections begin, and are purposefully rotated in order to ensure neither party maintains absolute control over the Spanish government.;;;;;;;;;;;;;
spa_accept_minorities_title;Introduce Federalism;;;;;;;;;;;;;
spa_accept_minorities_desc;After many years of reforms, liberalization and gradual progress, Spain has become a more tolerant and open-minded country. The Basques, Galicians, Catalans and other small minorities have long faced linguistic, cultural and societal persecution, assimilation and discrimination by the Castilian Spanish administrations in Madrid. Now, the time has finally come to accept these minorities as they are: As much a part of Spain as all other Spaniards, no matter their heritage. Through the introduction of a federal system, we can ensure the partial autonomy of Catalonia, the Basque Country and Galicia on the same level as every other Spanish province.;;;;;;;;;;;;;
stay_regionalist;Locked into Regionalism;;;;;;;;;;;;;
stay_federalist;Locked into Federalism;;;;;;;;;;;;;
stay_confederalist;Locked into Confederation;;;;;;;;;;;;;
military_fueros;Military Fueros;;;;;;;;;;;;;
military_fueros_desc;The fuero system in Mexico dates back to the colonial era and renders the army virtually immune from civil authority. This has lead to widespread corruption, mismanagement, negligence, lack of oversight, unprofessionalism and even infighting.;;;;;;;;;;;;;
EVTNAME128100;The First Ascent of the Wetterhorn;;;;;;;;;;;;;
EVT128100DESC;\n\nTogether with Melchior Bannholzer and Hans Jaun from the nearby town of Grindelwald, Alfred Wills, a barrister from the United Kingdom, has completed the first ascent of the Wetterhorn, or so he thinks. Little does he know that, about a decade earlier, the 'The Peak of Tempests', sitting at 3692 meters above the Mediterranean, was already summitted by two guides, Melchior Bannholzer and Hans Jaun, from the nearby town of Grindelwald. The two later participated in a further expedition joined by other guides and even reached the higher neighboring Mittelhorn. Despite Alfred Wills not actually having been been the first to summit the Wetterhorn, his description of the trip in his book 'Wanderings Among the High Alps' is making mountaineering fashionable in Britain in what some have come to call the 'Golden Age of Alpinism'. Many have begun setting their sights on the great mountains of the Alps, beginning a veritable race against time to be the first to summit them.;;;;;;;;;;;;;
EVT128100OPTA;Will this be the start of a new era of discovery?;;;;;;;;;;;;;
EVTNAME128101;The First Ascent of the Matterhorn;;;;;;;;;;;;;
EVT128101DESC;\n\nThe picturesque 4478 meter Matterhorn has been summitted by an expedition led by Edward Whymper, a British mountaineer, marking the first ascent of the legendary mountain. On their descent, tragedy struck: Novice mountaineer Douglas Hadow slipped, pulling three expedition members roped to him off a 1200 meter precipice on the mountain's north face. Only three of the original group, including Edward Whymper, survived the fateful accident. They are accused of having cut the rope to ensure that they were not dragged down with the others, though there is no evidence to support this claim. Since the start of the golden age of alpinism in 1854, all the great mountains of the Alps have been conquered, and the Matterhorn was the last, drawing the golden age to a close. Ambitious alpinists have now begun turning their attention to many lesser-known but more technically challenging peaks left unclimbed, causing the dawn of a veritable silver age of mountaineering.;;;;;;;;;;;;;
EVT128101OPTA;May they rest in peace.;;;;;;;;;;;;;
EVTNAME128102;The First Ascent of Dent du Géant;;;;;;;;;;;;;
EVT128102DESC;\n\nBritish mountaineer William W. Graham, motivated by his desire for adventure rather than fame, has ascended the infamously difficult Dent du Géant together with his French guides, Auguste Cupelin and Alphonse Payot. The Dent du Géant or "Giant's Tooth" was previously attempted by famed mountaineer Albert F. Mummery, who was forced back by extremely difficult slabs. This provoked Mummery to exclaim prophetically: 'Absolutely inaccessible by fair means!' The conquest of the Dent du Géant marks the end of the so-called Silver Age of Mountaineering, in which the increasingly challenging remaining peaks left unclimbed during the preceding Golden Age of Mountaineering were defeated. These include the Grepon, the Gletscherhorn, the Grandes Jorasses, the Grünhorn and la Meije. With the Alps virtually exhausted, mountaineers have begun scouting out the Caucasus, the Rocky Mountains, the Andes and even the legendary Himalayas. The end of one era means the dawn of another...;;;;;;;;;;;;;
EVT128102OPTA;Mountaineers will have to start looking elsewhere for peaks yet unclimbed.;;;;;;;;;;;;;
improved_pastures;Improved Pastures;;;;;;;;;;;;;
improved_pastures_desc;Recent innovations in fertilizers and the usage of improved grazing crops such as ryegrass and clover increase the productivity of fields, thereby enhancing the number of livestock that can graze on them. It also results in larger, healthier animals that produce more milk and meat. These new techniques also allow for more efficient transformation of moorland or unproductive vineyards into pastures.;;;;;;;;;;;;;
interleaved_rolling_papers;Interleaved Rolling Papers;;;;;;;;;;;;;
interleaved_rolling_papers_desc;The interleaving process auto-dispenses the next rolling paper after one is pulled from a packaging booklet. This is a revolutionary step for cigarette rolling paper, as it had previously come in a flat stack or was bound like pages in a book. In the manufacturing process, the interleaved papers receive a somewhat stylish 'zigzag' pattern caused by the alternating packaging.;;;;;;;;;;;;;
ABC_purchase_title;Purchasing the ABC Islands;;;;;;;;;;;;;
ABC_purchase_desc;High ranking army and navy officers have suggested that we build a coaling station in the Caribbean to extend our sphere of influence and provide an expanded range to our ships. The ABC islands, named Aruba, Bonaire and Curacao, which are located off the coast of Venezuela, have been of particular interest, as they contain several excellent natural harbors and are of lower strategic value to their current owner. Considering their rather small size, population and economic value, the islands should presumably be for sale.;;;;;;;;;;;;;
EVTDESC937594;\n\nFollowing a bloodless revolution, the Ottoman administration in the autonomous province of Eastern Rumelia created by the Treaty of Berlin has been sent into exile, and the new revolutionary government has declared its unification with its northern neighbor, Bulgaria. Not only has this angered Russia, Austria and the Ottoman Empire, who all desire stability and calculable outcomes in the Balkans, it is especially worrisome for Serbs and Greeks. The Principality of Bulgaria has laid claim to all lands inhabited by Bulgarians, including in Macedonia and Thrace, areas desired by Serbia and Greece respectively. Thus, it may be best to strike while the iron is hot: Bulgaria has not had time to levy an army from the newly acquired province, and the great powers will not come to its aid. As the unification is in violation of the Berlin Treaty, we even have a justification for war. Has the time come to put the Bulgarians in their place once and for all?;;;;;;;;;;;;;
EVTDESC937595;\n\nDue to the recent unification of the Principality of Bulgaria and the Ottoman autonomous province of Eastern Rumelia, the Kingdom of Serbia has declared war. King Milan Obrenovic has cited numerous grievances as causes: Bulgaria has violated the Berlin Treaty, upset the balance of power and harbored Serbian agitants who went into exile following the Timok Rebellion. Additionally, Bulgarian forces expelled Serbian soldiers from a guardhouse in disputed territory created by a change in the course of the Timok River. Now, the Royal Serbian Army has crossed the border into Bulgaria to exact its punishment, retake the disputed lands and put the Bulgarians in their place. The great powers, themselves angered by Bulgaria's violation of the Berlin Treaty and its refusal to heed their counsel, have decided to remain neutral. The Serbian army, commanded personally by King Milan, has begun marching to Sofia, and only time will tell who will emerge victorious.;;;;;;;;;;;;;
